component_id	size	num_edges	n_species	species_entropy	species_entropy_norm	high_z_frac	max_z	top10_mean_z
4411	3	2	2	0.636514	0.918296	1.000000	3.055999	3.055999
4412	3	2	2	0.636514	0.918296	0.000000	-0.448530	-0.448530
4413	3	2	2	0.636514	0.918296	0.000000	-0.689858	-0.689858
4414	3	2	2	0.636514	0.918296	0.000000	-0.090713	-0.090713
4415	3	2	2	0.636514	0.918296	0.000000	0.258195	0.258195
4416	3	2	2	0.636514	0.918296	0.000000	0.085678	0.085678
4417	3	2	2	0.636514	0.918296	0.000000	1.761348	1.761348
4418	3	2	2	0.636514	0.918296	0.000000	-0.753142	-0.753142
4419	3	2	2	0.636514	0.918296	0.000000	0.249975	0.249975
4420	3	2	2	0.636514	0.918296	0.000000	-0.848616	-0.848616
4421	3	2	2	0.636514	0.918296	0.000000	-0.548743	-0.548743
4422	3	2	2	0.636514	0.918296	0.000000	-0.352169	-0.352169
4423	3	2	2	0.636514	0.918296	0.000000	-0.562413	-0.562413
4424	3	2	2	0.636514	0.918296	0.000000	-0.048257	-0.048257
4425	3	2	2	0.636514	0.918296	0.000000	-0.979629	-0.979629
4426	3	2	2	0.636514	0.918296	0.000000	-0.379543	-0.379543
4427	3	2	2	0.636514	0.918296	0.000000	-0.901579	-0.901579
4428	3	2	2	0.636514	0.918296	0.000000	-0.228325	-0.228325
4429	3	2	2	0.636514	0.918296	0.000000	-0.250774	-0.250774
4430	3	2	2	0.636514	0.918296	1.000000	3.163939	3.163939
4431	3	2	2	0.636514	0.918296	0.000000	0.204980	0.204980
4432	3	2	2	0.636514	0.918296	0.000000	2.398560	2.398560
4433	3	2	2	0.636514	0.918296	0.000000	-0.720055	-0.720055
4434	3	2	2	0.636514	0.918296	0.000000	0.561855	0.561855
4435	3	2	2	0.636514	0.918296	0.000000	1.109131	1.109131
4436	3	2	2	0.636514	0.918296	0.000000	0.255217	0.255217
4437	3	2	2	0.636514	0.918296	0.000000	0.599145	0.599145
4438	3	2	2	0.636514	0.918296	0.000000	0.408372	0.408372
4439	3	2	2	0.636514	0.918296	0.000000	0.848835	0.848835
4440	3	2	2	0.636514	0.918296	0.000000	1.933996	1.933996
4441	3	2	2	0.636514	0.918296	0.000000	0.400524	0.400524
4442	3	2	2	0.636514	0.918296	0.000000	0.968618	0.968618
4443	3	2	2	0.636514	0.918296	0.000000	0.179981	0.179981
4444	3	2	2	0.636514	0.918296	0.000000	1.406137	1.406137
4445	3	2	2	0.636514	0.918296	0.000000	1.030097	1.030097
4446	3	2	2	0.636514	0.918296	0.000000	0.137087	0.137087
4447	3	2	2	0.636514	0.918296	0.000000	0.863731	0.863731
4448	3	2	2	0.636514	0.918296	0.000000	-0.571311	-0.571311
4449	3	2	2	0.636514	0.918296	0.000000	0.555364	0.555364
4450	3	2	2	0.636514	0.918296	0.000000	-0.193049	-0.193049
4451	3	2	2	0.636514	0.918296	0.000000	-0.557335	-0.557335
4452	3	2	2	0.636514	0.918296	0.000000	-0.818758	-0.818758
4453	3	2	2	0.636514	0.918296	0.000000	0.346270	0.346270
4454	3	2	2	0.636514	0.918296	0.000000	1.952056	1.952056
4455	3	2	2	0.636514	0.918296	0.000000	-0.129229	-0.129229
4456	3	2	2	0.636514	0.918296	0.000000	-0.951281	-0.951281
4457	3	2	2	0.636514	0.918296	0.000000	0.205976	0.205976
4458	3	2	2	0.636514	0.918296	0.000000	0.265528	0.265528
4459	3	2	2	0.636514	0.918296	0.000000	-0.528658	-0.528658
4460	3	2	2	0.636514	0.918296	0.000000	0.100224	0.100224
4461	3	2	2	0.636514	0.918296	0.000000	2.589449	2.589449
4462	3	2	2	0.636514	0.918296	0.000000	-0.233262	-0.233262
4463	3	2	2	0.636514	0.918296	0.000000	-0.501153	-0.501153
4464	3	2	2	0.636514	0.918296	0.000000	-0.547331	-0.547331
4465	3	2	2	0.636514	0.918296	0.000000	0.521194	0.521194
4466	3	2	2	0.636514	0.918296	0.000000	-0.046418	-0.046418
4467	3	2	2	0.636514	0.918296	1.000000	3.819276	3.819276
4468	3	2	2	0.636514	0.918296	0.000000	-0.016133	-0.016133
4469	3	2	2	0.636514	0.918296	0.000000	-1.008469	-1.008469
4470	3	2	2	0.636514	0.918296	0.000000	-0.666993	-0.666993
4471	3	2	2	0.636514	0.918296	0.000000	-0.402451	-0.402451
4472	3	2	2	0.636514	0.918296	0.000000	0.146139	0.146139
4473	3	2	2	0.636514	0.918296	0.000000	-0.325649	-0.325649
4474	3	2	2	0.636514	0.918296	0.000000	-0.957202	-0.957202
4475	3	2	2	0.636514	0.918296	0.000000	-0.103497	-0.103497
4476	3	2	2	0.636514	0.918296	0.000000	0.634662	0.634662
4477	3	2	2	0.636514	0.918296	0.000000	1.224426	1.224426
4478	3	2	2	0.636514	0.918296	0.000000	0.218420	0.218420
4479	3	2	2	0.636514	0.918296	0.000000	-0.604968	-0.604968
4480	3	2	2	0.636514	0.918296	0.000000	-0.678726	-0.678726
4481	3	2	2	0.636514	0.918296	0.000000	-0.292518	-0.292518
4482	3	2	2	0.636514	0.918296	0.000000	0.924170	0.924170
4483	3	2	2	0.636514	0.918296	0.000000	1.112787	1.112787
4484	3	2	2	0.636514	0.918296	0.000000	-0.201291	-0.201291
4485	3	2	2	0.636514	0.918296	0.000000	-0.751041	-0.751041
4486	3	2	2	0.636514	0.918296	0.000000	-0.283272	-0.394454
4487	3	2	2	0.636514	0.918296	1.000000	4.065584	4.065584
4488	3	2	2	0.636514	0.918296	0.000000	-0.195665	-0.195665
4489	3	2	2	0.636514	0.918296	0.000000	1.354958	1.354958
4490	3	2	2	0.636514	0.918296	0.000000	1.346267	1.346267
4491	3	2	2	0.636514	0.918296	0.000000	0.000000	0.000000
4492	3	2	2	0.636514	0.918296	0.000000	-0.829331	-0.829331
4493	3	2	2	0.636514	0.918296	0.000000	-0.586906	-0.604201
4494	3	2	2	0.636514	0.918296	0.000000	-0.734032	-0.734032
4495	3	2	2	0.636514	0.918296	0.000000	-0.014710	-0.014710
4496	3	2	2	0.636514	0.918296	0.000000	1.576661	1.576661
4497	3	2	2	0.636514	0.918296	0.000000	-0.501153	-0.501153
4498	3	2	2	0.636514	0.918296	0.000000	-0.706013	-0.706013
4499	3	2	2	0.636514	0.918296			
4500	3	2	2	0.636514	0.918296	0.000000	-0.707665	-0.707665
4501	3	2	2	0.636514	0.918296	0.000000	-0.774277	-0.774277
4502	3	2	2	0.636514	0.918296	0.000000	0.161440	0.161440
4503	3	2	2	0.636514	0.918296	0.000000	-0.072697	-0.072697
4504	3	2	2	0.636514	0.918296	0.000000	-0.998662	-0.998662
4505	3	2	2	0.636514	0.918296	0.000000	0.101089	0.101089
4506	3	2	2	0.636514	0.918296	0.000000	0.077677	0.077677
4507	3	2	2	0.636514	0.918296	0.000000	1.331447	1.331447
4508	3	2	2	0.636514	0.918296	0.000000	-0.998662	-0.998662
4509	3	2	2	0.636514	0.918296	0.000000	1.409891	1.409891
4510	3	2	2	0.636514	0.918296	0.000000	1.017663	1.017663
4511	3	2	2	0.636514	0.918296	0.000000	-0.654177	-0.654177
4512	3	2	2	0.636514	0.918296	0.000000	0.049472	0.049472
4513	3	2	2	0.636514	0.918296	0.000000	-0.065528	-0.065528
4514	3	2	2	0.636514	0.918296	0.000000	2.424172	2.424172
4515	3	2	2	0.636514	0.918296	0.000000	2.020977	2.020977
4516	3	2	2	0.636514	0.918296	0.000000	2.408641	2.408641
4517	3	2	2	0.636514	0.918296	0.000000	1.069761	1.069761
4518	3	2	2	0.636514	0.918296	0.000000	0.253685	0.253685
4519	3	2	2	0.636514	0.918296	0.000000	-1.003336	-1.003336
4520	3	2	2	0.636514	0.918296	0.000000	0.262824	0.262824
4521	3	2	2	0.636514	0.918296	0.000000	-0.918862	-0.918862
4522	3	2	2	0.636514	0.918296	0.000000	-0.332337	-0.332337
4523	3	2	2	0.636514	0.918296	0.000000	-0.715382	-0.715382
4524	3	2	2	0.636514	0.918296	0.000000	0.182914	0.182914
4525	3	2	2	0.636514	0.918296	0.000000	-0.467377	-0.467377
4526	3	2	2	0.636514	0.918296	0.000000	-0.317506	-0.317506
4527	3	2	2	0.636514	0.918296	0.000000	1.161394	1.161394
4528	3	2	2	0.636514	0.918296	0.000000	-0.305707	-0.305707
4529	3	2	2	0.636514	0.918296	0.000000	0.943718	0.943718
4530	3	2	2	0.636514	0.918296	0.000000	-0.080184	-0.080184
4531	3	2	2	0.636514	0.918296	0.000000	-0.583001	-0.583001
4532	3	2	2	0.636514	0.918296	0.000000	-0.344982	-0.344982
4533	3	2	2	0.636514	0.918296	0.000000	1.554388	1.554388
4534	3	2	2	0.636514	0.918296	0.000000	-0.888314	-0.888314
4535	3	2	2	0.636514	0.918296	0.000000	-1.012847	-1.012847
4536	3	2	2	0.636514	0.918296	0.000000	-0.292858	-0.292858
4537	3	2	2	0.636514	0.918296	0.000000	-0.609751	-0.609751
4538	3	2	2	0.636514	0.918296	0.000000	1.603674	1.603674
4539	3	2	2	0.636514	0.918296	0.000000	0.911113	0.911113
4540	3	2	2	0.636514	0.918296	0.000000	-0.616361	-0.616361
4541	3	2	2	0.636514	0.918296	0.000000	1.197217	1.197217
4542	3	2	2	0.636514	0.918296	0.000000	-0.587237	-0.587237
4543	3	2	2	0.636514	0.918296	0.000000	2.144339	2.144339
4544	3	2	2	0.636514	0.918296	0.000000	0.681353	0.681353
4545	3	2	2	0.636514	0.918296	0.000000	-0.701022	-0.701022
4546	3	2	2	0.636514	0.918296	0.000000	0.209566	0.209566
4547	3	2	2	0.636514	0.918296	0.000000	-0.024761	-0.097393
4548	3	2	2	0.636514	0.918296	0.000000	-0.249920	-0.249920
4549	3	2	2	0.636514	0.918296	0.000000	-0.263218	-0.263218
4550	3	2	2	0.636514	0.918296	0.000000	-0.272719	-0.272719
4551	3	2	2	0.636514	0.918296	0.000000	-0.785441	-0.785441
4552	3	2	2	0.636514	0.918296	0.000000	0.557685	0.557685
4553	3	2	2	0.636514	0.918296	0.000000	-0.469577	-0.469577
4554	3	2	2	0.636514	0.918296	0.000000	1.986368	1.986368
4555	3	2	2	0.636514	0.918296	0.000000	-0.299819	-0.299819
4556	3	2	2	0.636514	0.918296	0.000000	-0.294083	-0.294083
4557	3	2	2	0.636514	0.918296	0.000000	0.572406	0.572406
4558	3	2	2	0.636514	0.918296	0.000000	-0.562096	-0.562096
4559	3	2	2	0.636514	0.918296	0.000000	-0.509800	-0.509800
4560	3	2	2	0.636514	0.918296	0.000000	-0.167635	-0.167635
4561	3	2	2	0.636514	0.918296	0.000000	-0.438734	-0.438734
4562	3	2	2	0.636514	0.918296	0.000000	-1.027360	-1.027360
4563	3	2	2	0.636514	0.918296	0.000000	-0.907895	-0.907895
4564	3	2	2	0.636514	0.918296	0.000000	1.262723	1.262723
4565	3	2	2	0.636514	0.918296	0.000000	-0.735028	-0.735028
4566	3	2	2	0.636514	0.918296	0.000000	-0.501153	-0.501153
4567	3	2	2	0.636514	0.918296	0.000000	-0.734317	-0.734317
4568	3	2	2	0.636514	0.918296	0.000000	0.805941	0.805941
4569	3	2	2	0.636514	0.918296	0.000000	0.111158	0.111158
4570	3	2	2	0.636514	0.918296	0.000000	-0.153023	-0.153023
4571	3	2	2	0.636514	0.918296	0.000000	-0.206227	-0.206227
4572	3	2	2	0.636514	0.918296	0.000000	0.028446	0.028446
4573	3	2	2	0.636514	0.918296	0.000000	-1.007013	-1.007013
4574	3	2	2	0.636514	0.918296	0.000000	0.263306	0.263306
4575	3	2	2	0.636514	0.918296	0.000000	0.157193	0.157193
4576	3	2	2	0.636514	0.918296	0.000000	2.181465	2.181465
4577	3	2	2	0.636514	0.918296	0.000000	0.428588	0.428588
4578	3	2	2	0.636514	0.918296	0.000000	-0.255874	-0.255874
4579	3	2	2	0.636514	0.918296	0.000000	-0.984029	-0.984029
4580	3	2	2	0.636514	0.918296	0.000000	-0.768783	-0.768783
4581	3	2	2	0.636514	0.918296	0.000000	0.659233	0.659233
4582	3	2	2	0.636514	0.918296	0.000000	-0.818670	-0.818670
4583	3	2	2	0.636514	0.918296	0.000000	1.468962	1.468962
4584	3	2	2	0.636514	0.918296	0.000000	1.683857	1.683857
4585	3	2	2	0.636514	0.918296	0.000000	0.182914	0.182914
4586	3	2	2	0.636514	0.918296	0.000000	-0.104591	-0.104591
4587	3	2	2	0.636514	0.918296	0.000000	-0.662112	-0.662112
4588	3	2	2	0.636514	0.918296	0.000000	-0.822435	-0.822435
4589	3	2	2	0.636514	0.918296	0.000000	-0.937611	-0.937611
4590	3	2	2	0.636514	0.918296	0.000000	0.280643	0.280643
4591	3	2	2	0.636514	0.918296	0.000000	-0.960070	-0.960070
4592	3	2	2	0.636514	0.918296	0.000000	-0.323799	-0.323799
4593	3	2	2	0.636514	0.918296	0.000000	0.458719	0.458719
4594	3	2	2	0.636514	0.918296	0.000000	0.148503	0.148503
4595	3	2	2	0.636514	0.918296	0.000000	1.264179	1.264179
4596	3	2	2	0.636514	0.918296	0.000000	-0.702773	-0.702773
4597	3	2	2	0.636514	0.918296	0.000000	0.125912	0.125912
4598	3	2	2	0.636514	0.918296	0.000000	2.436737	2.436737
4599	3	2	2	0.636514	0.918296	0.000000	-0.144661	-0.144661
4600	3	2	2	0.636514	0.918296	0.000000	-0.528418	-0.528418
4601	3	2	2	0.636514	0.918296	0.000000	0.887132	0.887132
4602	3	2	2	0.636514	0.918296	0.000000	2.667164	2.667164
4603	3	2	2	0.636514	0.918296	0.000000	-0.328342	-0.328342
4604	3	2	2	0.636514	0.918296	0.000000	-0.128867	-0.128867
4605	3	2	2	0.636514	0.918296	0.000000	-0.250117	-0.250117
4606	3	2	2	0.636514	0.918296	0.000000	0.041920	0.041920
4607	3	2	2	0.636514	0.918296	0.000000	0.668438	0.668438
4608	3	2	2	0.636514	0.918296	0.000000	-0.403184	-0.403184
4609	3	2	2	0.636514	0.918296	0.000000	0.314682	0.314682
4610	3	2	2	0.636514	0.918296	0.000000	-0.051026	-0.051026
4611	3	2	2	0.636514	0.918296	0.000000	-0.202648	-0.202648
4612	3	2	2	0.636514	0.918296	0.000000	-1.022347	-1.022347
4613	3	2	2	0.636514	0.918296	0.000000	0.144672	0.144672
4614	3	2	2	0.636514	0.918296	0.000000	0.070979	0.070979
4615	3	2	2	0.636514	0.918296	0.000000	-0.236348	-0.236348
4616	3	2	2	0.636514	0.918296	0.000000	-0.290669	-0.290669
4617	3	2	2	0.636514	0.918296	0.000000	-0.463240	-0.463240
4618	3	2	2	0.636514	0.918296	0.000000	-0.218092	-0.218092
4619	3	2	2	0.636514	0.918296	0.000000	-0.227942	-0.227942
4620	3	2	2	0.636514	0.918296	0.000000	-0.857350	-0.857350
4621	3	2	2	0.636514	0.918296	0.000000	2.335637	2.335637
4622	3	2	2	0.636514	0.918296	0.000000	2.130187	2.130187
4623	3	2	2	0.636514	0.918296	0.000000	1.577854	1.577854
4624	3	2	2	0.636514	0.918296	0.000000	-0.111465	-0.111465
4625	3	2	2	0.636514	0.918296	0.000000	-0.121874	-0.121874
4626	3	2	2	0.636514	0.918296	0.000000	0.003054	0.003054
4627	3	2	2	0.636514	0.918296	0.000000	-0.267279	-0.267279
4628	3	2	2	0.636514	0.918296	0.000000	-0.660545	-0.661146
4629	3	2	2	0.636514	0.918296	0.000000	0.702029	0.702029
4630	3	2	2	0.636514	0.918296	0.000000	-0.778480	-0.778480
4631	3	2	2	0.636514	0.918296	0.000000	0.689836	0.689836
4632	3	2	2	0.636514	0.918296	0.000000	0.344606	0.344606
4633	3	2	2	0.636514	0.918296	0.000000	0.251781	0.251781
4634	3	2	2	0.636514	0.918296	0.000000	-0.299149	-0.299149
4635	3	2	2	0.636514	0.918296	0.000000	-0.630426	-0.630426
4636	3	2	2	0.636514	0.918296	0.000000	0.815431	0.815431
4637	3	2	2	0.636514	0.918296	0.000000	-0.859528	-0.859528
4638	3	2	2	0.636514	0.918296	0.000000	0.011897	0.011897
4639	3	2	2	0.636514	0.918296	0.000000	-0.491828	-0.491828
4640	3	2	2	0.636514	0.918296	0.000000	-0.773642	-0.773642
4641	3	2	2	0.636514	0.918296	0.000000	0.698121	0.698121
4642	3	2	2	0.636514	0.918296	0.000000	0.668548	0.668548
4643	3	2	2	0.636514	0.918296	1.000000	4.542166	4.542166
4644	3	2	2	0.636514	0.918296	0.000000	-0.412881	-0.412881
4645	3	2	2	0.636514	0.918296	0.000000	-0.406796	-0.406796
4646	3	2	2	0.636514	0.918296	0.000000	-0.349137	-0.349137
4647	3	2	2	0.636514	0.918296	0.000000	1.430336	1.430336
4648	3	2	2	0.636514	0.918296	0.000000	1.323031	1.323031
4649	3	2	2	0.636514	0.918296	0.000000	-0.884144	-0.884144
4650	3	2	2	0.636514	0.918296	0.000000	0.570786	0.570786
4651	3	2	2	0.636514	0.918296	0.000000	2.263323	2.263323
4652	3	2	2	0.636514	0.918296	0.000000	-0.789184	-0.789184
4653	3	2	2	0.636514	0.918296	0.000000	-1.014204	-1.014204
4654	3	2	2	0.636514	0.918296	0.000000	-0.848353	-0.848353
4655	3	2	2	0.636514	0.918296	0.000000	-0.501153	-0.501153
4656	3	2	2	0.636514	0.918296	0.000000	-0.035232	-0.035232
4657	3	2	2	0.636514	0.918296	0.000000	-0.479854	-0.479854
4658	3	2	2	0.636514	0.918296	0.000000	0.584883	0.584883
4659	3	2	2	0.636514	0.918296	0.000000	-0.028786	-0.028786
4660	3	2	2	0.636514	0.918296	0.000000	-0.558757	-0.558757
4661	3	2	2	0.636514	0.918296	0.000000	-0.597164	-0.597164
4662	3	2	2	0.636514	0.918296	0.000000	0.067586	0.067586
4663	3	2	2	0.636514	0.918296	0.000000	0.259924	0.259924
4664	3	2	2	0.636514	0.918296	0.000000	0.031193	0.031193
4665	3	2	2	0.636514	0.918296	0.000000	0.889047	0.889047
4666	3	2	2	0.636514	0.918296	0.000000	-0.544584	-0.544584
4667	3	2	2	0.636514	0.918296	0.000000	-1.030753	-1.030753
4668	3	2	2	0.636514	0.918296			
4669	3	2	2	0.636514	0.918296	0.000000	-0.712448	-0.712448
4670	3	2	2	0.636514	0.918296	0.000000	-0.968093	-0.968093
4671	3	2	2	0.636514	0.918296	0.000000	-1.021165	-1.021165
4672	3	2	2	0.636514	0.918296	0.000000	0.182914	0.182914
4673	3	2	2	0.636514	0.918296	0.000000	0.212652	0.212652
4674	3	2	3	1.098612	1.000000	0.500000	3.196420	1.930222
4675	3	2	2	0.636514	0.918296	0.000000	-0.033109	-0.033109
4676	3	2	2	0.636514	0.918296	0.000000	0.366781	0.366781
4677	3	2	2	0.636514	0.918296	0.000000	-0.928570	-0.928570
4678	3	2	2	0.636514	0.918296	0.000000	-0.655742	-0.655742
4679	3	2	2	0.636514	0.918296	0.000000	-0.668307	-0.668307
4680	3	2	2	0.636514	0.918296	0.000000	-0.519705	-0.519705
4681	3	2	2	0.636514	0.918296	0.000000	-0.364449	-0.364449
4682	3	2	2	0.636514	0.918296	0.000000	-0.151841	-0.151841
4683	3	2	2	0.636514	0.918296	0.000000	-0.277786	-0.277786
4684	3	2	2	0.636514	0.918296	0.000000	-0.448639	-0.448639
4685	3	2	2	0.636514	0.918296	0.000000	-0.075510	-0.075510
4686	3	2	2	0.636514	0.918296	0.000000	-1.023431	-1.023431
4687	3	2	2	0.636514	0.918296	0.000000	-0.019570	-0.019570
4688	3	2	2	0.636514	0.918296	0.000000	-0.238767	-0.238767
4689	3	2	2	0.636514	0.918296	0.000000	-0.796080	-0.796080
4690	3	2	2	0.636514	0.918296	0.000000	-0.371476	-0.371476
4691	3	2	2	0.636514	0.918296	0.000000	-0.642509	-0.642509
4692	3	2	2	0.636514	0.918296	0.000000	-0.665746	-0.665746
4693	3	2	2	0.636514	0.918296	0.000000	-0.634629	-0.634629
4694	3	2	2	0.636514	0.918296	0.000000	-0.397898	-0.397898
4695	3	2	2	0.636514	0.918296	0.000000	0.012357	0.012357
4696	3	2	2	0.636514	0.918296	0.000000	2.381048	2.381048
4697	3	2	2	0.636514	0.918296	0.000000	-0.985265	-0.985265
4698	3	2	2	0.636514	0.918296	0.000000	0.072456	0.072456
4699	3	2	2	0.636514	0.918296	0.000000	-0.861411	-0.861411
4700	3	2	2	0.636514	0.918296	0.000000	-0.805186	-0.805186
4701	3	2	2	0.636514	0.918296	0.000000	0.280643	0.280643
4702	3	2	2	0.636514	0.918296	0.000000	1.299028	1.299028
4703	3	2	2	0.636514	0.918296	0.000000	-0.792468	-0.792468
4704	3	2	2	0.636514	0.918296	0.000000	0.350133	0.350133
4705	3	2	2	0.636514	0.918296	0.000000	-0.269917	-0.269917
4706	3	2	2	0.636514	0.918296	0.000000	0.750493	0.750493
4707	3	2	2	0.636514	0.918296	0.000000	-0.257056	-0.257056
4708	3	2	2	0.636514	0.918296	0.000000	0.598587	0.598587
4709	3	2	2	0.636514	0.918296	0.000000	1.496762	1.496762
4710	3	2	2	0.636514	0.918296	0.000000	0.724247	0.724247
4711	3	2	2	0.636514	0.918296	0.000000	-0.341760	-0.341760
4712	3	2	2	0.636514	0.918296	0.000000	-0.075510	-0.075510
4713	3	2	2	0.636514	0.918296	0.000000	-0.366584	-0.366584
4714	3	2	2	0.636514	0.918296	0.000000	-0.719136	-0.719136
4715	3	2	2	0.636514	0.918296	0.000000	0.139156	0.139156
4716	3	2	2	0.636514	0.918296	0.000000	-0.449690	-0.449690
4717	3	2	2	0.636514	0.918296	0.000000	2.200476	2.200476
4718	3	2	2	0.636514	0.918296	0.000000	-0.901142	-0.901142
4719	3	2	2	0.636514	0.918296	0.000000	-0.527586	-0.527586
4720	3	2	2	0.636514	0.918296	0.000000	1.131010	1.131010
4721	3	2	2	0.636514	0.918296	0.000000	-0.653170	-0.653170
4722	3	2	2	0.636514	0.918296	0.000000	-0.213123	-0.213123
4723	3	2	2	0.636514	0.918296	0.000000	-0.288786	-0.288786
4724	3	2	2	0.636514	0.918296	0.000000	1.881722	1.881722
4725	3	2	2	0.636514	0.918296	0.000000	-0.614238	-0.614238
4726	3	2	2	0.636514	0.918296	0.000000	-0.390039	-0.390039
4727	3	2	2	0.636514	0.918296	0.000000	-0.693174	-0.693174
4728	3	2	2	0.636514	0.918296	0.000000	-0.284419	-0.284419
4729	3	2	2	0.636514	0.918296	0.000000	-0.565532	-0.565532
4730	3	2	2	0.636514	0.918296	0.000000	-0.405625	-0.405625
4731	3	2	2	0.636514	0.918296	0.000000	0.292365	0.292365
4732	3	2	2	0.636514	0.918296	0.000000	-0.371881	-0.371881
4733	3	2	2	0.636514	0.918296	0.000000	1.586052	1.586052
4734	3	2	2	0.636514	0.918296	0.000000	1.102268	1.102268
4735	3	2	2	0.636514	0.918296	0.000000	0.263820	0.263820
4736	3	2	2	0.636514	0.918296	0.000000	-0.859660	-0.859660
4737	3	2	2	0.636514	0.918296	0.000000	-1.030753	-1.030753
4738	3	2	2	0.636514	0.918296	0.000000	-0.771661	-0.771661
4739	3	2	2	0.636514	0.918296	0.000000	-0.462528	-0.462528
4740	3	2	2	0.636514	0.918296	0.000000	2.274027	2.274027
4741	3	2	2	0.636514	0.918296	0.000000	-0.622764	-0.622764
4742	3	2	2	0.636514	0.918296	0.000000	-0.600262	-0.637042
4743	3	2	2	0.636514	0.918296	0.000000	-0.286130	-0.286130
4744	3	2	2	0.636514	0.918296	0.000000	1.214363	1.214363
4745	3	2	2	0.636514	0.918296	0.000000	-0.568777	-0.568777
4746	3	2	2	0.636514	0.918296	0.000000	0.890745	0.890745
4747	3	2	2	0.636514	0.918296	0.000000	-0.825097	-0.825097
4748	3	2	2	0.636514	0.918296	0.000000	0.450661	0.438875
4749	3	2	2	0.636514	0.918296	0.000000	-0.083994	-0.156722
4750	3	2	2	0.636514	0.918296	0.000000	2.292067	2.292067
4751	3	2	2	0.636514	0.918296	0.000000	-0.217650	-0.217650
4752	3	2	2	0.636514	0.918296	0.000000	-0.173926	-0.173926
4753	3	2	2	0.636514	0.918296	0.000000	-0.595506	-0.686738
4754	3	2	2	0.636514	0.918296	0.000000	-0.887340	-0.887340
4755	3	2	2	0.636514	0.918296	0.000000	-0.112581	-0.112581
4756	3	2	2	0.636514	0.918296	0.000000	-0.779853	-0.860209
4757	3	2	2	0.636514	0.918296	0.000000	1.747627	1.747627
4758	3	2	2	0.636514	0.918296	0.000000	0.394994	0.238701
4759	3	2	2	0.636514	0.918296	0.000000	-0.769757	-0.844609
4760	3	2	2	0.636514	0.918296	0.000000	1.920812	1.920812
4761	3	2	2	0.636514	0.918296	0.000000	0.986862	0.986862
4762	3	2	2	0.636514	0.918296	0.000000	-0.575339	-0.575339
4763	3	2	2	0.636514	0.918296	1.000000	3.591476	3.591476
4764	3	2	2	0.636514	0.918296	0.000000	0.411341	0.411341
4765	3	2	2	0.636514	0.918296	0.000000	-0.644702	-0.644702
4766	3	2	2	0.636514	0.918296	0.000000	0.250136	0.250136
4767	3	2	2	0.636514	0.918296	0.000000	-0.411679	-0.411679
4768	3	2	2	0.636514	0.918296	0.000000	0.149666	0.068908
4769	3	2	2	0.636514	0.918296	0.000000	-0.371384	-0.428721
4770	3	2	2	0.636514	0.918296	0.000000	-0.866095	-0.866095
4771	3	2	2	0.636514	0.918296	0.000000	-0.891979	-0.891979
4772	3	2	2	0.636514	0.918296	0.000000	-0.769042	-0.769042
4773	3	2	2	0.636514	0.918296	0.000000	-0.854946	-0.854946
4774	3	2	2	0.636514	0.918296	0.000000	-0.629681	-0.629681
4775	3	2	2	0.636514	0.918296	0.000000	-0.949283	-0.949283
4776	3	2	2	0.636514	0.918296	0.000000	0.145716	0.145716
4777	3	2	2	0.636514	0.918296	0.000000	-0.881727	-0.881727
4778	3	2	2	0.636514	0.918296	0.000000	-0.580394	-0.600808
4779	3	2	2	0.636514	0.918296	0.000000	-0.720197	-0.775994
4780	3	2	2	0.636514	0.918296	0.000000	-0.269627	-0.269627
4781	3	2	2	0.636514	0.918296	0.000000	-0.189142	-0.189142
4782	3	2	2	0.636514	0.918296	0.000000	-0.754931	-0.754931
4783	3	2	2	0.636514	0.918296	0.000000	-0.637971	-0.706976
4784	3	2	2	0.636514	0.918296	0.000000	0.723810	0.640323
4785	3	2	2	0.636514	0.918296	0.000000	1.125925	1.125925
4786	3	2	2	0.636514	0.918296	0.000000	-0.683853	-0.683853
4787	3	2	2	0.636514	0.918296	0.000000	0.786129	0.726967
4788	3	2	2	0.636514	0.918296	0.000000	-0.075600	-0.148899
4789	3	2	2	0.636514	0.918296	0.000000	-0.123639	-0.123639
4790	3	2	2	0.636514	0.918296	0.000000	-0.883806	-0.883806
4791	3	2	2	0.636514	0.918296	0.000000	-0.763416	-0.763416
4792	3	2	2	0.636514	0.918296	0.000000	1.245315	1.245315
4793	3	2	2	0.636514	0.918296	0.000000	-0.673368	-0.674491
4794	3	2	2	0.636514	0.918296	0.000000	-0.213324	-0.227000
4795	3	2	2	0.636514	0.918296	0.000000	0.421190	0.196445
4796	3	2	2	0.636514	0.918296	0.000000	-0.008966	-0.075600
4797	3	2	2	0.636514	0.918296	0.000000	-0.312833	-0.325983
4798	3	2	2	0.636514	0.918296	0.000000	-0.230593	-0.246108
4799	3	2	2	0.636514	0.918296	0.000000	1.037136	0.992768
4800	3	2	2	0.636514	0.918296	0.000000	0.407534	0.407534
4801	3	2	2	0.636514	0.918296	0.000000	-0.420125	-0.420125
4802	3	2	2	0.636514	0.918296	0.000000	-0.629005	-0.629005
4803	3	2	2	0.636514	0.918296	0.000000	-0.335754	-0.349502
